Listing_ID;Layout;Condition;Floor_Space;Price;Fees;Refundable_security_deposit;Town;Metropolitan_district;Street;Ownership_Type;Building_Type;PENB;Furnishing_and_Fittings;Floor;Balcony;Terrace;Cellar;Loggia;Parking;Lift;Garage;New_building;Available_from;Heating;Total_number_of_floors;Renovation;Design;Age
696154;1 bedroom;Good;36 m²;CZK 5,600;;CZK 11,200;Havířov-město;Moravskoslezský Region;U Stromovky;Personal;Brick building;E;;5;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696153;Studio;Good;30 m²;CZK 5,050;;CZK 10,100;Havířov-město;Moravskoslezský Region;Jana Wericha;Personal;Brick building;E;;5;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696152;2 bedroom;Good;54 m²;CZK 6,250;;CZK 12,500;Havířov-město;Moravskoslezský Region;Olbrachtova;Personal;Brick building;E;;4;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696151;2 bedroom;Good;54 m²;CZK 7,800;;CZK 15,600;Moravská Ostrava;Moravskoslezský Region;Gajdošova;Personal;Brick building;E;;2;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 5,000
696150;Studio;Excellent;27 m²;CZK 4,500;;CZK 9,000;Orlová;Horní Lutyně;Okružní;Personal;Prefab concrete building;C;;6;Yes;No;No;No;Yes;No;No;;;;;;;;CZK 2,000
494136;Studio;Excellent;33 m²;CZK 8,100;CZK 1,900;CZK 18,000;Pardubice;Pardubický Region;Husova;Personal;Brick building;;Partially furnished;3;No;No;Yes;No;No;No;No;;01. 02. 2022;;Attic;;Standard materials and solutions;1 to 10 years years
696147;1 bedroom with open-plan kitchen;Excellent;54 m²;CZK 9,000;CZK 2,000;CZK 20,000;Moravská Ostrava;Moravskoslezský Region;Ahepjukova;Personal;Prefab concrete building;G;Partially furnished;14;Yes;No;No;No;No;No;No;;01. 01. 2022;;;;;
696145;2 bedroom;Good;51 m²;CZK 6,450;;CZK 12,900;Havířov-město;Moravskoslezský Region;Karla Čapka;Personal;Prefab concrete building;E;;1;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696144;2 bedroom;Good;48 m²;CZK 6,250;;CZK 12,500;Havířov-město;Moravskoslezský Region;Mladé gardy;Personal;Prefab concrete building;E;;4;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696143;Studio;Good;37 m²;CZK 5,700;;CZK 11,400;Havířov-město;Moravskoslezský Region;Hlavní třída;Personal;Brick building;E;;4;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696142;2 bedroom;Excellent;54 m²;CZK 6,800;;CZK 13,600;Havířov-město;Moravskoslezský Region;Hlavní třída;Personal;Brick building;E;;4;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
666834;2 bedroom;Excellent;69 m²;CZK 16,000;CZK 440;CZK 32,000;Prague;Smíchov;U Nikolajky;Personal;Brick building;D;Partially furnished;2;Yes;No;No;No;No;No;No;;01. 01. 2022;;;;;
547750;Studio;Excellent;33 m²;CZK 13,500;CZK 2,800;CZK 25,000;Horní Měcholupy;;Prague;Personal;Other;C;Partially furnished;4;Yes;Yes;No;No;No;Yes;Yes;;22. 01. 2022;;Middle floor;;;1 to 10 years years
694421;2 bedroom;Excellent;45 m²;CZK 10,000;CZK 3,000;CZK 20,000;Královéhradecký Region;;Prostřední Lánov;Personal;Brick building;G;Furnished;1;Yes;No;No;No;Yes;No;No;;05. 01. 2022;;;;;
162035;Small studio;;24 m²;CZK 9,000;CZK 2,000;CZK 5,000;Prague;Braník;Nad lesním divadlem;Personal;Prefab concrete building;;Partially furnished;8;No;No;No;No;No;Yes;No;Yes;;;;;;
173714;1 bedroom;New build;40 m²;CZK 11,900;CZK 1,900;CZK 14,000;Prague;Kyje;Hejtmanská;Personal;Brick building;A;Furnished;1;No;No;No;No;No;No;No;;25. 04. 2021;Gas boiler;Ground floor;Overall;Premium materials and solutions;1 to 10 years years
412242;Studio;;30 m²;CZK 10,500;CZK 2,000;CZK 25,000;Prague;Motol;Plzeňská;Personal;Brick building;A;Partially furnished;3;No;No;Yes;No;No;Yes;No;;20. 12. 2021;;;;;
696139;1 bedroom;Excellent;50 m²;CZK 11,500;CZK 1,000;;Prague;Vršovice;Madridská;Cooperative;Brick building;G;Furnished;1;No;No;No;No;No;No;No;;01. 01. 2022;;;;;
696547;Studio;Excellent;30 m²;CZK 9,000;CZK 2,900;CZK 12,000;Prague;Smíchov;Na Provaznici;Personal;Brick building;C;Partially furnished;1;No;No;No;No;No;No;No;;18. 12. 2021;;;;;
550145;2 bedroom with open-plan kitchen;;79 m²;CZK 19,300;CZK 4,600;CZK 20,000;Hloubětín;;Prague;Personal;Low-energy building;B;Partially furnished;4;Yes;No;No;No;No;No;No;Yes;01. 02. 2022;District heating;Middle floor;;Standard materials and solutions;1 to 10 years years
495066;1 bedroom with open-plan kitchen;New build;51 m²;CZK 17,000;CZK 4,000;CZK 21,000;Prague;Střížkov;Makedonská;Personal;Prefab concrete building;;Partially furnished;3;Yes;No;No;No;Yes;Yes;Yes;Yes;18. 12. 2021;District heating;Middle floor;;Standard materials and solutions;1 to 10 years years
661830;1 bedroom with open-plan kitchen;Excellent;65 m²;CZK 18,000;CZK 2,000;CZK 20,000;Prague;Staré Město;Žatecká;Personal;Brick building;B;Furnished;4;Yes;No;No;No;No;Yes;No;;01. 12. 2021;;;;;
686681;2 bedroom;Excellent;60 m²;CZK 15,000;CZK 3,000;CZK 18,000;Prague;Michle;Batelovská;Personal;Other;G;Furnished;1;Yes;No;No;No;Yes;Yes;No;;08. 12. 2021;;;;;
645546;1 bedroom with open-plan kitchen;Excellent;51 m²;CZK 12,000;CZK 2,500;CZK 30,000;Pardubice;Pardubický Region;Husova;Personal;Brick building;G;Unfurnished;1;No;No;No;No;Yes;No;No;;11. 01. 2021;;;Overall;Standard materials and solutions;
639881;1 bedroom with open-plan kitchen;New build;48 m²;CZK 17,990;CZK 4,500;CZK 30,000;Prague;Hodkovičky;Šífařská;Personal;Brick building;G;Partially furnished;4;No;Yes;Yes;No;Yes;Yes;Yes;Yes;01. 01. 2022;District heating;Top floor;;Premium materials and solutions;1 to 10 years years
696544;1 bedroom;Excellent;40 m²;CZK 12,000;CZK 1,500;CZK 13,500;Prague;Holešovice;U Elektrárny;Personal;Brick building;E;Partially furnished;5;No;No;No;No;No;Yes;No;;18. 12. 2021;;;;;
655019;1 bedroom with open-plan kitchen;Excellent;60 m²;CZK 15,000;CZK 1,000;CZK 15,000;Prague;Staré Město;Karoliny Světlé;Personal;Brick building;B;Furnished;2;No;No;No;No;No;No;No;;13. 12. 2021;;;;;
472549;Studio;New build;25 m²;CZK 9,000;CZK 1,500;CZK 10,000;Brno;Maloměřice;Franzova;Personal;Brick building;A;Unfurnished;1;No;No;Yes;No;Yes;No;No;Yes;15. 12. 2021;Electric boiler;Middle floor;;Standard materials and solutions;1 to 10 years years;15 m²
630730;2 bedroom with open-plan kitchen;Excellent;82 m²;CZK 28,500;CZK 3,000;CZK 31,500;Prague;Holešovice;Dobrovského;Personal;Brick building;G;;6;No;Yes;No;No;No;No;No;;04. 01. 2022;;;;;
696540;1 bedroom with open-plan kitchen;Excellent;50 m²;CZK 8,500;CZK 3,200;CZK 25,000;Ústí nad Labem;Střekov;Kozinova;Personal;Brick building;G;Partially furnished;2;No;No;Yes;Yes;No;No;No;;01. 01. 2022;District heating;;Interior;;
600267;2 bedroom;Excellent;80 m²;CZK 20,500;CZK 2,000;CZK 20,500;Prague;Malá Strana;U Lužického Semináře;Personal;Brick building;C;Furnished;1;No;Yes;No;No;No;No;No;;13. 12. 2021;;Middle floor;;;
696525;3 bedroom;Good;75 m²;CZK 15,499;CZK 3,499;CZK 15,499;Brno;Komín;Běly Pažoutové;Personal;Prefab concrete building;G;Partially furnished;2;Yes;No;Yes;No;No;Yes;No;;18. 12. 2021;;;;;
588311;Small studio;Excellent;35 m²;CZK 7,900;CZK 2,900;CZK 15,000;Líbeznice;Středočeský Region;Nádražní;Personal;Brick building;F;Partially furnished;1;No;No;No;No;No;No;No;;01. 02. 2022;District heating;;Overall;Standard materials and solutions;
696533;1 bedroom with open-plan kitchen;Excellent;38 m²;CZK 10,000;CZK 3,000;CZK 15,000;Liberec;Rochlice u Liberce;Gagarinova;Cooperative;Prefab concrete building;G;Unfurnished;6;No;No;Yes;Yes;Yes;Yes;No;;19. 12. 2021;;;;;
696532;2 bedroom;In need of repair;42 m²;CZK 10,000;CZK 1;CZK 1;Prague;Břevnov;Bělohorská;Personal;Brick building;G;Unfurnished;1;No;No;No;No;No;No;No;;01. 01. 2022;;;;;
696529;1 bedroom;Excellent;25 m²;CZK 3,500;CZK 2,500;CZK 18,000;Ostrava;Výškovice u Ostravy;29. dubna;Cooperative;Prefab concrete building;G;Partially furnished;7;No;No;Yes;No;Yes;Yes;No;;18. 12. 2021;;;;;
403581;3 bedroom;Excellent;70 m²;CZK 17,500;CZK 3,900;CZK 20,000;Prague;Chodov;Křejpského;Personal;Prefab concrete building;;Partially furnished;11;Yes;No;Yes;Yes;No;Yes;No;;01. 01. 2021;District heating;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
696528;1 bedroom with open-plan kitchen;Excellent;57 m²;CZK 15,000;CZK 3,500;CZK 20,000;Brno;Zábrdovice;Zábrdovická;Personal;Brick building;G;Partially furnished;3;Yes;No;No;No;Yes;No;No;;18. 12. 2021;;;;;
696521;2 bedroom;Excellent;69 m²;CZK 13,800;CZK 3,000;CZK 13,800;Brno;Černá Pole;Zemědělská;Personal;Brick building;G;Partially furnished;2;Yes;No;No;No;No;No;No;;01. 01. 2022;;;;;
571694;1 bedroom with open-plan kitchen;Good;50 m²;CZK 14,000;CZK 3,000;CZK 28,000;Prague;Nusle;U Družstva Život;Personal;Brick building;;Partially furnished;3;No;No;No;No;No;No;No;;01. 01. 2022;Gas boiler;Middle floor;Overall;Standard materials and solutions;1 to 10 years years
695904;Small studio;;18 m²;CZK 10,000;;;Prague;Košíře;Vrchlického;Personal;Brick building;C;Furnished;4;Yes;No;No;No;No;No;No;;01. 01. 1970;Electric boiler;Middle floor;Interior;Standard materials and solutions;
696519;1 bedroom with open-plan kitchen;New build;59 m²;CZK 26,000;CZK 3,000;CZK 45,000;Prague;Vinohrady;Laubova;Personal;Brick building;G;Partially furnished;5;Yes;Yes;Yes;No;No;Yes;No;;20. 12. 2021;;;;;
696518;2 bedroom;Good;53 m²;CZK 10,000;CZK 2,800;CZK 20,000;Louny;Ústecký Region;Emila Filly;Personal;Brick building;G;Unfurnished;2;No;No;Yes;No;No;No;No;;18. 12. 2021;District heating;Middle floor;Overall;;
538273;Studio;Excellent;35 m²;CZK 7,300;CZK 2,700;CZK 10,000;Plzeňský Region;;Plzeň;Personal;Brick building;;Partially furnished;3;No;No;Yes;No;No;No;No;;01. 01. 1970;;Middle floor;;Standard materials and solutions;
633527;Studio;Excellent;40 m²;CZK 13,999;CZK 2,400;CZK 28,000;Prague;Strašnice;Počernická;Personal;Brick building;C;Furnished;1;No;Yes;Yes;No;Yes;Yes;No;;13. 12. 2021;Central heating;;;;1 to 10 years years
515070;3 bedroom;Excellent;80 m²;CZK 25,400;CZK 2,940;CZK 40,000;Prague;Vršovice;Oblouková;Personal;Brick building;;Furnished;6;No;No;No;No;No;Yes;No;;01. 02. 2022;District heating;Middle floor;Interior;;
696498;2 bedroom with open-plan kitchen;New build;86 m²;CZK 15,000;CZK 4,000;CZK 19,000;Plzeň;Plzeňský Region;Jetelová;Personal;Brick building;B;Partially furnished;1;No;No;Yes;Yes;No;Yes;Yes;;01. 01. 2022;;;;;
696510;2 bedroom;Excellent;58 m²;CZK 7,500;CZK 2,500;CZK 10,000;Mladá Vožice;Jihočeský Region;Táborská;Personal;Prefab concrete building;G;Partially furnished;1;No;No;Yes;No;Yes;Yes;No;;01. 01. 2022;;;;;
696509;1 bedroom with open-plan kitchen;Excellent;50 m²;CZK 7,000;CZK 4,000;CZK 20,000;Cheb;Karlovarský Region;Jakubská;Personal;Brick building;E;Partially furnished;1;No;No;No;No;No;No;No;;10. 01. 2022;;;;;
696508;1 bedroom with open-plan kitchen;Excellent;39 m²;CZK 17,000;CZK 4,000;CZK 21,000;Prague;Vinohrady;Slavíkova;Personal;Brick building;C;Furnished;5;No;No;No;No;No;Yes;No;;18. 12. 2021;;;;;
696507;Studio;Good;30 m²;CZK 9,000;CZK 480;CZK 18,000;Prague;Žižkov;Koněvova;Personal;Brick building;G;Partially furnished;3;No;No;No;No;No;Yes;No;;20. 12. 2021;;;;;
551639;1 bedroom with open-plan kitchen;;58 m²;CZK 11,500;CZK 3,000;CZK 11,500;Chrudim;Pardubický Region;V Hliníkách;Personal;Low-energy building;A;Partially furnished;4;No;Yes;No;No;No;No;No;Yes;01. 01. 2022;;;;;
696244;3 bedroom;Excellent;118 m²;CZK 49,000;CZK 6,000;CZK 55,000;Prague;Vinohrady;Laubova;Personal;Brick building;D;Partially furnished;4;No;Yes;No;No;Yes;Yes;No;;01. 01. 2022;;;;;
696506;1 bedroom with open-plan kitchen;New build;51 m²;CZK 17,000;CZK 3,000;CZK 20,000;Prague;Holešovice;U Pergamenky;Personal;Brick building;B;Unfurnished;2;No;No;No;Yes;No;Yes;No;;18. 12. 2021;;;;;
567265;2 bedroom;Excellent;50 m²;CZK 14,000;CZK 4,000;CZK 42,000;Horoměřice;Středočeský Region;Tomáše Garrigue Masaryka;Personal;Brick building;C;Partially furnished;1;Yes;No;No;No;No;No;No;Yes;01. 01. 2022;Central heating;Middle floor;;Premium materials and solutions;1 to 10 years years
696504;Studio;Excellent;24 m²;CZK 3,300;;CZK 6,600;Karviná-město;Moravskoslezský Region;Zakladatelská;Personal;Brick building;E;;;No;No;Yes;No;Yes;No;No;;;;;;;
696501;1 bedroom with open-plan kitchen;Excellent;59 m²;CZK 12,000;CZK 1,000;CZK 24,000;Kolín;Středočeský Region;Třídvorská;Personal;Brick building;G;Partially furnished;4;No;No;Yes;Yes;Yes;Yes;No;;01. 01. 2022;Gas boiler;Top floor;;;10 to 30 years years
696499;1 bedroom with open-plan kitchen;Excellent;48 m²;CZK 8,000;CZK 2,800;CZK 10,800;Prague;Černý Most;Rudolfa Holeky;Personal;Brick building;G;Furnished;1;Yes;No;Yes;No;Yes;No;No;;18. 12. 2021;;;;;
550446;Studio;;33 m²;CZK 10,400;CZK 2,500;CZK 12,900;Holešovice;;Prague;Personal;Brick building;;Furnished;4;No;No;Yes;No;No;No;No;;18. 12. 2021;;;;;
695239;3 bedroom;Excellent;98 m²;CZK 20,000;CZK 600;CZK 20,000;Prague;Holešovice;Dobrovského;Personal;Brick building;G;Unfurnished;1;No;No;Yes;Yes;No;No;No;;20. 12. 2021;Gas boiler;Middle floor;Interior;Standard materials and solutions;
696350;2 bedroom;Excellent;54 m²;CZK 13,500;CZK 500;;Plzeň;Plzeňský Region;Blatenská;Personal;Brick building;;;;No;No;No;No;No;No;No;;Ihned;;;;;
694677;2 bedroom;;46 m²;CZK 37,365;CZK 12,455;;Prague;Staré Město;Dlouhá;;;;Furnished;2;No;No;No;No;No;Yes;No;;31. 01. 2022;;;;;
694676;2 bedroom;;54 m²;CZK 27,788;CZK 9,262;;Prague;Staré Město;Michalská;;;;Furnished;7;No;No;No;No;No;Yes;No;;31. 01. 2022;;;;;
694842;Studio;;32 m²;CZK 29,228;CZK 9,742;;Prague;Karlín;Sokolovská a;;;;Furnished;4;No;No;No;No;No;Yes;Yes;;01. 02. 2022;;;;;
696497;2 bedroom;Excellent;54 m²;CZK 10,000;CZK 2,970;CZK 15,000;Plzeň;Plzeňský Region;Blatenská;Personal;Brick building;C;Partially furnished;3;Yes;No;No;No;No;No;No;;01. 01. 2022;District heating;Middle floor;Overall;Standard materials and solutions;
694840;Studio;;36 m²;CZK 28,253;CZK 9,418;;Prague;Karlín;Sokolovská a;;;;Furnished;4;No;Yes;No;No;No;Yes;Yes;;01. 02. 2022;;;;;
694837;2 bedroom with open-plan kitchen;;80 m²;CZK 33,000;CZK 11,000;;Prague;Staré Město;Anežská;;;;Furnished;2;No;No;No;No;No;No;No;;01. 02. 2022;;;;;
695635;Studio;;26 m²;CZK 13,377;CZK 4,459;;Prague;Karlín;Pernerova;;;;Furnished;3;No;No;No;No;No;Yes;No;;07. 02. 2022;;;;;
696495;2 bedroom;Excellent;55 m²;CZK 15,000;CZK 4,000;CZK 15,000;Brno;Královo Pole;Palackého třída;Personal;Brick building;G;Partially furnished;1;No;No;Yes;No;No;No;No;;01. 01. 2022;;;;;
696494;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 11,000;CZK 3,800;CZK 14,800;Prague;Libuš;K Lukám;Personal;Brick building;G;Partially furnished;1;No;No;No;No;No;No;No;;20. 12. 2021;;;;;
695234;1 bedroom with open-plan kitchen;Excellent;56 m²;CZK 16,000;CZK 2,500;CZK 18,500;Prague;Nové Město;Vyšehradská;Cooperative;Brick building;D;Partially furnished;4;No;Yes;No;No;No;Yes;No;;08. 12. 2021;;;;;
695116;2 bedroom;Good;70 m²;CZK 14,500;CZK 4,500;CZK 20,000;Staré Brno;Jihomoravský Region;Rybářská;Personal;Brick building;G;Furnished;3;No;No;Yes;Yes;No;Yes;No;;01. 01. 2022;;;;;
695947;2 bedroom with open-plan kitchen;Excellent;70 m²;CZK 18,000;CZK 3,500;CZK 36,000;Prague;Kobylisy;Třeboradická;Personal;Prefab concrete building;B;Furnished;5;Yes;No;No;No;No;No;No;;13. 12. 2021;Central heating;Middle floor;;;
696490;2 bedroom;Good;54 m²;CZK 6,200;;CZK 12,400;Havířov-město;Moravskoslezský Region;Jana Švermy;Personal;Brick building;E;;3;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
696488;2 bedroom;Excellent;38 m²;CZK 9,800;CZK 800;CZK 10,600;Prague;Vršovice;Sámova;Personal;Brick building;C;Partially furnished;2;No;No;No;No;No;No;No;;01. 01. 2022;;;;;
695941;1 bedroom with open-plan kitchen;Excellent;62 m²;CZK 25,000;CZK 3,000;CZK 50,000;Prague;Vinohrady;Římská;Personal;Brick building;G;Partially furnished;2;No;No;Yes;No;No;Yes;No;;13. 12. 2021;Electric boiler;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
695934;3 bedroom;Excellent;70 m²;CZK 16,000;CZK 2,000;CZK 20,000;Brno;Bohunice;Pod Nemocnicí;Cooperative;Prefab concrete building;G;Unfurnished;7;Yes;No;No;No;No;Yes;No;;01. 01. 2022;;;;;
695933;2 bedroom;Excellent;60 m²;CZK 9,600;CZK 3,400;CZK 26,000;Moravská Ostrava;Moravskoslezský Region;Ženíškova;Personal;Brick building;G;Partially furnished;4;No;No;Yes;No;No;No;No;;01. 01. 2022;;;;;
393978;1 bedroom;Good;45 m²;CZK 12,000;CZK 4,200;CZK 24,000;Prague;Holešovice;U garáží;Personal;Brick building;;Partially furnished;3;No;No;Yes;No;No;No;No;;01. 01. 2022;Other;Middle floor;;Standard materials and solutions;over 50 years years
623169;Studio;Excellent;39 m²;CZK 16,800;CZK 1;CZK 16,800;Prague;Nusle;Mojmírova;Personal;Brick building;G;;1;No;No;Yes;No;No;No;No;;03. 01. 2022;;;;;
93994;2 bedroom;;60 m²;CZK 18,500;CZK 4,500;CZK 18,500;Prague;Nové Město;Malá Štěpánská;Personal;Brick building;;Furnished;3;No;No;No;No;No;Yes;No;;20. 12. 2021;Central heating;;;;
145944;2 bedroom;Excellent;64 m²;CZK 14,000;CZK 3,500;CZK 17,500;Brno;Komárov;Schwaigrova;Cooperative;Prefab concrete building;G;Furnished;2;Yes;No;Yes;Yes;No;No;No;;01. 02. 2022;;;;;
696485;Studio;New build;34 m²;CZK 13,000;CZK 2,000;CZK 15,000;Prague;Holešovice;U Pergamenky;Personal;Brick building;B;Partially furnished;4;No;No;No;Yes;No;Yes;No;;20. 12. 2021;;;;;
696484;1 bedroom with open-plan kitchen;New build;55 m²;CZK 16,800;CZK 2,800;CZK 20,000;Prague;Holešovice;U Pergamenky;Personal;Brick building;B;Partially furnished;3;No;No;No;Yes;No;Yes;No;;20. 12. 2021;;;;;
695928;3 bedroom;Excellent;79 m²;CZK 15,000;CZK 6,000;CZK 30,000;Příbram;Březové Hory;náměstí 17. listopadu;Personal;Brick building;C;Unfurnished;4;No;No;Yes;No;Yes;Yes;No;;03. 01. 2022;;;;;
696482;1 bedroom;Good;30 m²;CZK 10,500;CZK 1,277;;Prague;Letňany;Vítkovická;Personal;Other;;;1;No;No;No;No;No;No;No;;14. 12. 2021;;;;;
56477;2 bedroom;Excellent;60 m²;CZK 15,000;CZK 3,500;CZK 18,500;Prague;Černý Most;Ocelkova;Personal;Brick building;C;Partially furnished;2;No;No;No;No;No;Yes;No;;17. 12. 2021;District heating;Middle floor;;Standard materials and solutions;1 to 10 years years
694515;Studio;Excellent;22 m²;CZK 10,000;CZK 1,500;CZK 11,500;Prague;Smíchov;Pod Kotlářkou;Personal;Brick building;A;Furnished;2;Yes;No;No;No;No;No;No;;01. 12. 2021;;;;;
602921;1 bedroom with open-plan kitchen;New build;58 m²;CZK 25,000;CZK 4,900;CZK 40,000;Prague;Holešovice;Sanderova;Personal;Prefab concrete building;B;Furnished;2;Yes;No;Yes;No;No;Yes;Yes;;01. 02. 2022;District heating;Middle floor;;Premium materials and solutions;1 to 10 years years
696479;Studio;;30 m²;CZK 14,025;CZK 4,675;;Prague;Holešovice;Bubenská;;;;Furnished;7;No;Yes;No;No;No;Yes;No;;28. 12. 2021;;;;;
695919;3 bedroom with open-plan kitchen;New build;148 m²;CZK 58,000;CZK 12,000;CZK 100,000;Prague;Smíchov;Na Hřebenkách;Personal;Prefab concrete building;C;Partially furnished;4;Yes;Yes;Yes;No;No;Yes;Yes;;01. 01. 2022;;;;;
696081;Studio;New build;36 m²;CZK 12,500;CZK 2,500;CZK 25,000;Chýně;Středočeský Region;Premonstrátů;Personal;Brick building;G;Furnished;1;No;Yes;No;No;No;Yes;Yes;;01. 01. 2022;;;;;1 to 10 years years;50 m²
341828;1 bedroom with open-plan kitchen;;50 m²;CZK 12,000;CZK 2,500;;Prague;Nusle;U družstva Ideál;Personal;Brick building;;Partially furnished;3;No;No;No;No;No;No;No;;;;;;;
623290;Studio;Excellent;32 m²;CZK 15,500;CZK 2,200;CZK 31,000;Prague;Nusle;Jaromírova;Personal;Brick building;B;;1;No;Yes;No;No;No;No;No;;01. 06. 2021;;;;;
129979;2 bedroom;;70 m²;CZK 18,500;CZK 4,000;CZK 37,000;Prague;Nové Město;Školská;Personal;Brick building;;Furnished;2;No;No;No;No;No;No;No;;16. 01. 2022;Gas boiler;Middle floor;Interior;Standard materials and solutions;10 to 30 years years
696475;3 bedroom;Excellent;130 m²;CZK 12,000;CZK 6,000;CZK 20,000;Jihomoravský Region;;Luleč;Personal;Brick building;C;Partially furnished;1;No;Yes;Yes;No;Yes;No;No;;18. 12. 2021;;;;;
695915;1 bedroom with open-plan kitchen;Excellent;61 m²;CZK 13,500;CZK 4,000;CZK 19,000;Prague;Dubeč;Nad Mlýnským potokem;Personal;Other;G;Partially furnished;2;Yes;No;No;No;Yes;Yes;Yes;;20. 12. 2021;;;;;
545187;Studio;;18 m²;CZK 9,000;CZK 1;CZK 1,000;Brno;Husovice;Rotalova;Personal;Brick building;C;Partially furnished;;No;Yes;No;No;No;No;No;;01. 03. 2019;;;;;
692142;1 bedroom with open-plan kitchen;Excellent;80 m²;CZK 22,000;CZK 5,000;;Záběhlice;;Prague;Personal;Brick building;B;;;Yes;No;No;No;No;No;No;;Ihned;;;;;
696472;1 bedroom;Excellent;45 m²;CZK 9,500;CZK 3,000;CZK 28,500;Liberec;Doubí u Liberce;Hodkovická;Personal;Prefab concrete building;G;Unfurnished;4;No;No;No;No;No;No;No;;15. 01. 2022;;;;;
694999;1 bedroom with open-plan kitchen;Good;43 m²;CZK 8,500;CZK 4,000;CZK 13,000;Odolena Voda;Středočeský Region;Pod Tvrzí;Cooperative;Prefab concrete building;G;Unfurnished;2;No;No;Yes;No;No;Yes;No;;10. 12. 2021;District heating;;;;
696468;Studio;New build;36 m²;CZK 16,000;CZK 4,000;CZK 20,000;Prague;Žižkov;Olgy Havlové;Personal;Low-energy building;A;Furnished;2;No;No;No;Yes;No;Yes;No;;17. 12. 2021;;;;;
640868;2 bedroom;Excellent;53 m²;CZK 15,000;CZK 2,500;CZK 15,000;Prague;Nové Město;Štěpánská;Personal;Brick building;F;Furnished;1;No;No;No;No;No;No;No;;07. 02. 2022;;;;;
696428;2 bedroom;Excellent;52 m²;CZK 9,000;;CZK 20,000;Vlašim;Středočeský Region;Komenského;Personal;Prefab concrete building;G;Partially furnished;10;No;No;Yes;No;No;Yes;No;;01. 01. 2022;District heating;;;;
696471;1 bedroom;Excellent;31 m²;CZK 10,000;CZK 3,880;CZK 20,000;Prague;Hostivař;Vajdova;Personal;Prefab concrete building;G;Furnished;3;No;No;Yes;No;No;No;No;;20. 12. 2021;;;;;
633169;Studio;Excellent;25 m²;CZK 12,000;CZK 2,500;CZK 12,000;Prague;Malá Strana;Thunovská;Personal;Brick building;D;Furnished;1;No;No;No;No;No;No;No;;03. 01. 2022;;;;;
651154;Studio;Excellent;25 m²;CZK 12,000;CZK 2,500;CZK 12,000;Prague;Malá Strana;Thunovská;Personal;Brick building;D;Furnished;3;No;No;No;No;No;No;No;;03. 01. 2022;;;;;
696374;1 bedroom with open-plan kitchen;Excellent;90 m²;CZK 21,500;CZK 3,500;CZK 21,500;Prague;Malá Strana;Thunovská;Personal;Brick building;C;Furnished;4;No;No;No;No;No;No;No;;03. 01. 2022;;;;;
696377;Studio;Excellent;25 m²;CZK 12,000;CZK 2,500;CZK 12,000;Prague;Malá Strana;Thunovská;Personal;Brick building;C;Furnished;3;No;No;No;No;No;No;No;;03. 01. 2022;;;;;
696469;1 bedroom with open-plan kitchen;Excellent;55 m²;CZK 10,500;CZK 3,500;CZK 31,500;Liberec;Liberecký Region;Jungmannova;Personal;Brick building;G;Partially furnished;4;No;No;No;No;No;No;No;;15. 01. 2022;;;;;
695781;1 bedroom with open-plan kitchen;;42 m²;CZK 15,675;CZK 5,225;;Prague;Žižkov;Pod Lipami;;;;Furnished;7;No;Yes;No;No;No;Yes;No;;09. 01. 2022;;;;;
696466;2 bedroom with open-plan kitchen;Excellent;68 m²;CZK 19,800;CZK 2,200;CZK 30,000;Prague;Strašnice;Na Hroudě;Personal;Brick building;G;Partially furnished;4;No;No;No;No;No;No;No;;01. 01. 2022;Central heating;Top floor;Overall;Premium materials and solutions;;1000 m²
696465;2 bedroom with open-plan kitchen;;75 m²;CZK 15,000;CZK 5,000;CZK 30,000;Kladno;Kročehlavy;Benešovská;Personal;Prefab concrete building;;Furnished;3;Yes;Yes;No;Yes;No;Yes;No;;01. 02. 2022;District heating;Middle floor;Bathroom unit;Standard materials and solutions;
695860;1 bedroom;Excellent;47 m²;CZK 19,500;CZK 800;CZK 19,500;Prague;Vinohrady;Kladská;Cooperative;Brick building;G;Partially furnished;5;No;No;No;No;No;Yes;No;;13. 12. 2021;;;;;
695619;2 bedroom with open-plan kitchen;Excellent;68 m²;CZK 17,500;CZK 4,040;CZK 40,000;Prague;Strašnice;Rembrandtova;Personal;Prefab concrete building;D;Partially furnished;4;No;No;No;No;No;Yes;No;;13. 12. 2021;District heating;Middle floor;;;
696464;2 bedroom;Excellent;52 m²;CZK 11,990;;CZK 15,466;Běstvina;Pardubický Region;Na klášterním;Personal;Brick building;E;;4;Yes;No;Yes;No;No;No;No;;;;;;;;"CZK 15,466

                                
                                
                
i"
